TP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
4,exp20260108_104439,3,3090,fp16,11008,4096,4096,4,16,1,16,selective,2048,32000,2676,9.2534,455.331
4,exp20260108_104510,0,3090,fp16,11008,4096,4096,4,16,1,16,null,2048,32000,2634,9.23533,456.222
4,exp20260108_104510,1,3090,fp16,11008,4096,4096,4,16,1,16,null,2048,32000,2634,9.23586,456.196
4,exp20260108_104510,2,3090,fp16,11008,4096,4096,4,16,1,16,null,2048,32000,2634,9.23594,456.192
4,exp20260108_104510,3,3090,fp16,11008,4096,4096,4,16,1,16,null,2048,32000,2634,9.23405,456.285
1,exp20260108_104535,0,3090,fp16,11008,4096,4096,2,8,2,8,full-uniform-1,1024,32000,8636,33.0814,202.341
1,exp20260108_104556,0,3090,fp16,11008,4096,4096,2,8,2,8,full-uniform-2,1024,32000,8640,33.513,199.734
1,exp20260108_104617,0,3090,fp16,11008,4096,4096,2,8,2,8,full-block-1,1024,32000,8636,35.9033,186.437
1,exp20260108_104638,0,3090,fp16,11008,4096,4096,2,8,2,8,full-block-2,1024,32000,8636,32.8303,203.888
1,exp20260108_104700,0,3090,fp16,11008,4096,4096,2,8,2,8,selective,1024,32000,8640,38.0369,175.979
1,exp20260108_104721,0,3090,fp16,11008,4096,4096,2,8,2,8,null,1024,32000,8640,38.5328,173.714
1,exp20260108_104745,0,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,2048,32000,8600,40.7543,333.549
1,exp20260108_104812,0,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,2048,32000,8600,40.4248,336.268
1,exp20260108_104837,0,3090,fp16,11008,4096,4096,2,4,2,4,full-block-1,2048,32000,8600,44.4477,305.833
1,exp20260108_104905,0,3090,fp16,11008,4096,4096,2,4,2,4,full-block-2,2048,32000,8600,40.4679,335.91
1,exp20260108_104930,0,3090,fp16,11008,4096,4096,2,4,2,4,selective,2048,32000,8600,47.8859,283.874
1,exp20260108_104956,0,3090,fp16,11008,4096,4096,2,4,2,4,null,2048,32000,8632,49.0334,277.231
1,exp20260108_105021,0,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-1,1024,32000,8636,33.2457,201.34
1,exp20260108_105042,0,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-2,1024,32000,8638,33.5552,199.484
1,exp20260108_105103,0,3090,fp16,11008,4096,4096,2,16,2,16,full-block-1,1024,32000,8636,35.6738,187.636
1,exp20260108_105124,0,3090,fp16,11008,4096,4096,2,16,2,16,full-block-2,1024,32000,8636,33.3913,200.463
1,exp20260108_105145,0,3090,fp16,11008,4096,4096,2,16,2,16,selective,1024,32000,8638,38.5384,173.689
1,exp20260108_105207,0,3090,fp16,11008,4096,4096,2,16,2,16,null,1024,32000,8638,39.5713,169.156
2,exp20260108_105229,0,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-1,1024,32000,4538,17.2117,194.64
2,exp20260108_105229,1,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-1,1024,32000,4538,17.2054,194.711
2,exp20260108_105251,0,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-2,1024,32000,4540,16.6916,200.705
2,exp20260108_105251,1,3090,fp16,11008,4096,4096,2,16,2,16,full-uniform-2,1024,32000,4540,16.6887,200.739
2,exp20260108_105312,0,3090,fp16,11008,4096,4096,2,16,2,16,full-block-1,1024,32000,4570,18.7741,178.441
2,exp20260108_105312,1,3090,fp16,11008,4096,4096,2,16,2,16,full-block-1,1024,32000,4570,18.7653,178.525
2,exp20260108_105334,0,3090,fp16,11008,4096,4096,2,16,2,16,full-block-2,1024,32000,4538,17.2068,194.694
2,exp20260108_105334,1,3090,fp16,11008,4096,4096,2,16,2,16,full-block-2,1024,32000,4538,17.2033,194.734
2,exp20260108_105359,0,3090,fp16,11008,4096,4096,2,16,2,16,selective,1024,32000,4658,20.9148,160.177
2,exp20260108_105359,1,3090,fp16,11008,4096,4096,2,16,2,16,selective,1024,32000,4658,20.9069,160.238
2,exp20260108_105421,0,3090,fp16,11008,4096,4096,2,16,2,16,null,1024,32000,4580,21.2848,157.393
2,exp20260108_105421,1,3090,fp16,11008,4096,4096,2,16,2,16,null,1024,32000,4580,21.2787,157.438
2,exp20260108_105442,0,3090,fp16,11008,4096,2048,2,8,1,8,full-uniform-1,1024,32000,3414,15.7001,132.541
2,exp20260108_105442,1,3090,fp16,11008,4096,2048,2,8,1,8,full-uniform-1,1024,32000,3414,15.6949,132.585
2,exp20260108_105503,0,3090,fp16,11008,4096,2048,2,8,1,8,full-block-1,1024,32000,3414,15.7423,132.186
2,exp20260108_105503,1,3090,fp16,11008,4096,2048,2,8,1,8,full-block-1,1024,32000,3414,15.7427,132.183
2,exp20260108_105524,0,3090,fp16,11008,4096,2048,2,8,1,8,selective,1024,32000,3414,17.7636,117.145
2,exp20260108_105524,1,3090,fp16,11008,4096,2048,2,8,1,8,selective,1024,32000,3414,17.7642,117.141
2,exp20260108_105545,0,3090,fp16,11008,4096,2048,2,8,1,8,null,1024,32000,3414,18.4628,112.709
2,exp20260108_105545,1,3090,fp16,11008,4096,2048,2,8,1,8,null,1024,32000,3414,18.477,112.622
8,exp20260108_105616,0,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58706,409.647
8,exp20260108_105616,1,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58685,409.681
8,exp20260108_105616,2,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.587,409.657
8,exp20260108_105616,3,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58717,409.631
8,exp20260108_105616,4,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.587,409.658
8,exp20260108_105616,5,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58714,409.636
8,exp20260108_105616,6,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58702,409.653
8,exp20260108_105616,7,3090,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,1564,2.58637,409.756
8,exp20260108_105648,0,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59131,408.976
8,exp20260108_105648,1,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59126,408.983
8,exp20260108_105648,2,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59125,408.986
8,exp20260108_105648,3,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59117,408.998
8,exp20260108_105648,4,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59114,409.002
8,exp20260108_105648,5,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59127,408.982
8,exp20260108_105648,6,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59129,408.979
8,exp20260108_105648,7,3090,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,1564,2.59112,409.005
8,exp20260108_105718,0,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14158,337.341
8,exp20260108_105718,1,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14164,337.334
8,exp20260108_105718,2,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14164,337.334
8,exp20260108_105718,3,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14163,337.336
8,exp20260108_105718,4,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14166,337.332
8,exp20260108_105718,5,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14166,337.332
8,exp20260108_105718,6,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14164,337.335
8,exp20260108_105718,7,3090,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,1566,3.14119,337.383
8,exp20260108_105749,0,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.1285,338.752
8,exp20260108_105749,1,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.1285,338.751
8,exp20260108_105749,2,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12852,338.749
8,exp20260108_105749,3,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12851,338.751
8,exp20260108_105749,4,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12852,338.749
8,exp20260108_105749,5,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12851,338.751
8,exp20260108_105749,6,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12823,338.781
8,exp20260108_105749,7,3090,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,1590,3.12775,338.833
8,exp20260108_105820,0,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32112,362.214
8,exp20260108_105820,1,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32122,362.198
8,exp20260108_105820,2,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32122,362.198
8,exp20260108_105820,3,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.3212,362.2
8,exp20260108_105820,4,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32103,362.227
8,exp20260108_105820,5,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.3212,362.201
8,exp20260108_105820,6,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32122,362.197
8,exp20260108_105820,7,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,1024,32000,1622,2.32066,362.285
8,exp20260108_105852,0,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.3116,363.705
8,exp20260108_105852,1,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31162,363.701
8,exp20260108_105852,2,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31158,363.708
8,exp20260108_105852,3,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31153,363.715
8,exp20260108_105852,4,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31166,363.696
8,exp20260108_105852,5,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31166,363.696
8,exp20260108_105852,6,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.3116,363.705
8,exp20260108_105852,7,3090,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,1024,32000,1624,2.31156,363.711
8,exp20260108_105922,0,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57858,326.048
8,exp20260108_105922,1,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57845,326.064
8,exp20260108_105922,2,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57846,326.063
8,exp20260108_105922,3,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57846,326.063
8,exp20260108_105922,4,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57844,326.065
8,exp20260108_105922,5,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57845,326.065
8,exp20260108_105922,6,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57842,326.068
8,exp20260108_105922,7,3090,fp16,11008,4096,8192,2,16,2,16,full-block-1,1024,32000,1630,2.57813,326.104
8,exp20260108_105954,0,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.27856,368.979
8,exp20260108_105954,1,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.2786,368.973
8,exp20260108_105954,2,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.27859,368.974
8,exp20260108_105954,3,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.27859,368.974
8,exp20260108_105954,4,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.27868,368.959
8,exp20260108_105954,5,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.2786,368.972
8,exp20260108_105954,6,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.2786,368.973
8,exp20260108_105954,7,3090,fp16,11008,4096,8192,2,16,2,16,full-block-2,1024,32000,1622,2.27811,369.051
8,exp20260108_110024,0,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86506,293.446
8,exp20260108_110024,1,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.8649,293.462
8,exp20260108_110024,2,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86501,293.451
8,exp20260108_110024,3,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86504,293.448
8,exp20260108_110024,4,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.865,293.452
8,exp20260108_110024,5,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86503,293.449
8,exp20260108_110024,6,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86493,293.459
8,exp20260108_110024,7,3090,fp16,11008,4096,8192,2,16,2,16,selective,1024,32000,1628,2.86334,293.622
8,exp20260108_110056,0,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92598,287.336
8,exp20260108_110056,1,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92592,287.342
8,exp20260108_110056,2,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92577,287.356
8,exp20260108_110056,3,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92593,287.341
8,exp20260108_110056,4,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92594,287.34
8,exp20260108_110056,5,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92593,287.341
8,exp20260108_110056,6,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92593,287.341
8,exp20260108_110056,7,3090,fp16,11008,4096,8192,2,16,2,16,null,1024,32000,1632,2.92524,287.409
2,exp20260108_110124,0,3090,fp16,11008,4096,2048,2,32,1,32,full-uniform-1,2048,32000,3372,19.9352,211.353
2,exp20260108_110124,1,3090,fp16,11008,4096,2048,2,32,1,32,full-uniform-1,2048,32000,3372,19.9292,211.417
2,exp20260108_110150,0,3090,fp16,11008,4096,2048,2,32,1,32,full-block-1,2048,32000,3372,19.5854,215.127
2,exp20260108_110150,1,3090,fp16,11008,4096,2048,2,32,1,32,full-block-1,2048,32000,3372,19.5824,215.16
2,exp20260108_110216,0,3090,fp16,11008,4096,2048,2,32,1,32,selective,2048,32000,3372,24.0384,175.276
2,exp20260108_110216,1,3090,fp16,11008,4096,2048,2,32,1,32,selective,2048,32000,3372,24.0422,175.249
2,exp20260108_110241,0,3090,fp16,11008,4096,2048,2,32,1,32,null,2048,32000,3396,24.4512,172.317
2,exp20260108_110241,1,3090,fp16,11008,4096,2048,2,32,1,32,null,2048,32000,3396,24.4416,172.385
2,exp20260108_110308,0,3090,fp16,11008,4096,4096,2,2,2,2,full-uniform-1,1024,32000,4502,16.861,198.688
2,exp20260108_110308,1,3090,fp16,11008,4096,4096,2,2,2,2,full-uniform-1,1024,32000,4502,16.8589,198.712
2,exp20260108_110334,0,3090,fp16,11008,4096,4096,2,2,2,2,full-uniform-2,1024,32000,4518,16.6751,200.903
2,exp20260108_110334,1,3090,fp16,11008,4096,4096,2,2,2,2,full-uniform-2,1024,32000,4518,16.6715,200.946
2,exp20260108_110400,0,3090,fp16,11008,4096,4096,2,2,2,2,full-block-1,1024,32000,4564,18.9842,176.467
2,exp20260108_110400,1,3090,fp16,11008,4096,4096,2,2,2,2,full-block-1,1024,32000,4564,18.9791,176.514
2,exp20260108_110422,0,3090,fp16,11008,4096,4096,2,2,2,2,full-block-2,1024,32000,4502,17.1607,195.218
2,exp20260108_110422,1,3090,fp16,11008,4096,4096,2,2,2,2,full-block-2,1024,32000,4502,17.1601,195.225
2,exp20260108_110447,0,3090,fp16,11008,4096,4096,2,2,2,2,selective,1024,32000,4572,21.2486,157.661
2,exp20260108_110447,1,3090,fp16,11008,4096,4096,2,2,2,2,selective,1024,32000,4572,21.2445,157.691
2,exp20260108_110509,0,3090,fp16,11008,4096,4096,2,2,2,2,null,1024,32000,4572,21.5186,155.683
2,exp20260108_110509,1,3090,fp16,11008,4096,4096,2,2,2,2,null,1024,32000,4572,21.504,155.789
1,exp20260108_110531,0,3090,fp16,11008,4096,8192,4,32,1,32,full-uniform-1,1024,32000,6224,38.8012,214.188
1,exp20260108_110558,0,3090,fp16,11008,4096,8192,4,32,1,32,full-block-1,1024,32000,6224,40.5922,204.738
1,exp20260108_110623,0,3090,fp16,11008,4096,8192,4,32,1,32,selective,1024,32000,6224,45.8682,181.188
1,exp20260108_110644,0,3090,fp16,11008,4096,8192,4,32,1,32,null,1024,32000,6256,46.3568,179.278
4,exp20260108_110708,0,3090,fp16,11008,4096,8192,2,32,1,32,full-uniform-1,1024,32000,2020,5.64424,184.34
4,exp20260108_110708,1,3090,fp16,11008,4096,8192,2,32,1,32,full-uniform-1,1024,32000,2020,5.6441,184.344
4,exp20260108_110708,2,3090,fp16,11008,4096,8192,2,32,1,32,full-uniform-1,1024,32000,2020,5.64421,184.34
4,exp20260108_110708,3,3090,fp16,11008,4096,8192,2,32,1,32,full-uniform-1,1024,32000,2020,5.64375,184.355
4,exp20260108_110734,0,3090,fp16,11008,4096,8192,2,32,1,32,full-block-1,1024,32000,2020,5.67482,183.346
4,exp20260108_110734,1,3090,fp16,11008,4096,8192,2,32,1,32,full-block-1,1024,32000,2020,5.67479,183.347
4,exp20260108_110734,2,3090,fp16,11008,4096,8192,2,32,1,32,full-block-1,1024,32000,2020,5.67382,183.378
4,exp20260108_110734,3,3090,fp16,11008,4096,8192,2,32,1,32,full-block-1,1024,32000,2020,5.6729,183.408
4,exp20260108_110800,0,3090,fp16,11008,4096,8192,2,32,1,32,selective,1024,32000,2080,6.91753,150.409
4,exp20260108_110800,1,3090,fp16,11008,4096,8192,2,32,1,32,selective,1024,32000,2080,6.91781,150.403
4,exp20260108_110800,2,3090,fp16,11008,4096,8192,2,32,1,32,selective,1024,32000,2080,6.91747,150.41
4,exp20260108_110800,3,3090,fp16,11008,4096,8192,2,32,1,32,selective,1024,32000,2080,6.91494,150.465
4,exp20260108_110826,0,3090,fp16,11008,4096,8192,2,32,1,32,null,1024,32000,2084,6.79653,153.086
4,exp20260108_110826,1,3090,fp16,11008,4096,8192,2,32,1,32,null,1024,32000,2084,6.7959,153.1
4,exp20260108_110826,2,3090,fp16,11008,4096,8192,2,32,1,32,null,1024,32000,2084,6.79589,153.101
4,exp20260108_110826,3,3090,fp16,11008,4096,8192,2,32,1,32,null,1024,32000,2084,6.79391,153.145
2,exp20260108_110850,0,3090,fp16,11008,4096,2048,2,16,1,16,full-uniform-1,1024,32000,3352,15.9039,130.843
2,exp20260108_110850,1,3090,fp16,11008,4096,2048,2,16,1,16,full-uniform-1,1024,32000,3352,15.9091,130.8
2,exp20260108_110912,0,3090,fp16,11008,4096,2048,2,16,1,16,full-block-1,1024,32000,3352,16.4055,126.842
2,exp20260108_110912,1,3090,fp16,11008,4096,2048,2,16,1,16,full-block-1,1024,32000,3352,16.403,126.861
2,exp20260108_110932,0,3090,fp16,11008,4096,2048,2,16,1,16,selective,1024,32000,3398,17.6781,117.712
2,exp20260108_110932,1,3090,fp16,11008,4096,2048,2,16,1,16,selective,1024,32000,3398,17.6611,117.824
2,exp20260108_110954,0,3090,fp16,11008,4096,2048,2,16,1,16,null,1024,32000,3374,18.8932,110.141
2,exp20260108_110954,1,3090,fp16,11008,4096,2048,2,16,1,16,null,1024,32000,3374,18.8832,110.199
4,exp20260108_111019,0,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,1024,32000,2616,5.9997,279.187
4,exp20260108_111019,1,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,1024,32000,2616,5.99974,279.185
4,exp20260108_111019,2,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,1024,32000,2616,5.99964,279.19
4,exp20260108_111019,3,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,1024,32000,2616,5.99859,279.238
4,exp20260108_111046,0,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,1024,32000,2616,5.99746,279.291
4,exp20260108_111046,1,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,1024,32000,2616,5.99738,279.295
4,exp20260108_111046,2,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,1024,32000,2616,5.99739,279.294
4,exp20260108_111046,3,3090,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,1024,32000,2616,5.99676,279.324
4,exp20260108_111111,0,3090,fp16,11008,4096,4096,2,4,2,4,full-block-1,1024,32000,2614,6.64642,252.021
4,exp20260108_111111,1,3090,fp16,11008,4096,4096,2,4,2,4,full-block-1,1024,32000,2614,6.64651,252.018
4,exp20260108_111111,2,3090,fp16,11008,4096,4096,2,4,2,4,full-block-1,1024,32000,2614,6.6461,252.033
4,exp20260108_111111,3,3090,fp16,11008,4096,4096,2,4,2,4,full-block-1,1024,32000,2614,6.64517,252.068
4,exp20260108_111139,0,3090,fp16,11008,4096,4096,2,4,2,4,full-block-2,1024,32000,2616,5.95605,281.233
4,exp20260108_111139,1,3090,fp16,11008,4096,4096,2,4,2,4,full-block-2,1024,32000,2616,5.95616,281.228
4,exp20260108_111139,2,3090,fp16,11008,4096,4096,2,4,2,4,full-block-2,1024,32000,2616,5.95606,281.232
4,exp20260108_111139,3,3090,fp16,11008,4096,4096,2,4,2,4,full-block-2,1024,32000,2616,5.94964,281.536
4,exp20260108_111204,0,3090,fp16,11008,4096,4096,2,4,2,4,selective,1024,32000,2614,7.48537,223.775
4,exp20260108_111204,1,3090,fp16,11008,4096,4096,2,4,2,4,selective,1024,32000,2614,7.4852,223.78
4,exp20260108_111204,2,3090,fp16,11008,4096,4096,2,4,2,4,selective,1024,32000,2614,7.48514,223.782
4,exp20260108_111204,3,3090,fp16,11008,4096,4096,2,4,2,4,selective,1024,32000,2614,7.48331,223.836
4,exp20260108_111230,0,3090,fp16,11008,4096,4096,2,4,2,4,null,1024,32000,2610,7.4672,224.319
4,exp20260108_111230,1,3090,fp16,11008,4096,4096,2,4,2,4,null,1024,32000,2610,7.46743,224.312
4,exp20260108_111230,2,3090,fp16,11008,4096,4096,2,4,2,4,null,1024,32000,2610,7.46713,224.321
4,exp20260108_111230,3,3090,fp16,11008,4096,4096,2,4,2,4,null,1024,32000,2610,7.46756,224.308
8,exp20260108_111307,0,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53599,663.045
8,exp20260108_111307,1,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.536,663.044
8,exp20260108_111307,2,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53536,663.212
8,exp20260108_111307,3,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53598,663.048
8,exp20260108_111307,4,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53599,663.046
8,exp20260108_111307,5,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53595,663.056
8,exp20260108_111307,6,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.536,663.044
8,exp20260108_111307,7,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-1,1024,32000,1942,2.53583,663.088
8,exp20260108_111344,0,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49009,675.268
8,exp20260108_111344,1,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49013,675.259
8,exp20260108_111344,2,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49013,675.258
8,exp20260108_111344,3,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49011,675.264
8,exp20260108_111344,4,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49007,675.275
8,exp20260108_111344,5,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49008,675.271
8,exp20260108_111344,6,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49009,675.269
8,exp20260108_111344,7,3090,fp16,11008,4096,2048,4,16,2,16,full-uniform-2,1024,32000,1964,2.49003,675.286
8,exp20260108_111419,0,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81421,597.496
8,exp20260108_111419,1,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81421,597.497
8,exp20260108_111419,2,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81398,597.546
8,exp20260108_111419,3,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81424,597.49
8,exp20260108_111419,4,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81425,597.489
8,exp20260108_111419,5,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81427,597.484
8,exp20260108_111419,6,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81423,597.492
8,exp20260108_111419,7,3090,fp16,11008,4096,2048,4,16,2,16,full-block-1,1024,32000,1950,2.81401,597.539
8,exp20260108_111457,0,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52791,665.167
8,exp20260108_111457,1,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52797,665.149
8,exp20260108_111457,2,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52792,665.163
8,exp20260108_111457,3,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52782,665.19
8,exp20260108_111457,4,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52792,665.162
8,exp20260108_111457,5,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52771,665.218
8,exp20260108_111457,6,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52792,665.163
8,exp20260108_111457,7,3090,fp16,11008,4096,2048,4,16,2,16,full-block-2,1024,32000,1942,2.52757,665.257
8,exp20260108_111530,0,3090,fp16,11008,4096,2048,4,16,2,16,selective,1024,32000,1970,3.17506,529.59
8,exp20260108_111530,1,3090,fp16,11008,4096,2048,4,16,2,16,selective,1024,32000,1970,3.1749,529.616
8,exp20260108_111530,2,3090,fp16,11008,4096,2048,4,16,2,16,selective,1024,32000,1970,3.17475,529.641
